code,sh.600028,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600089,sh.600104,sh.600150,sh.600276,sh.600309,sh.600406,sh.600436,sh.600438,sh.600690,sh.600809,sh.600887,sh.600900,sh.600941,sh.601012,sh.601088,sh.601166,sh.601225,sh.601288,sh.601318,sh.601328,sh.601390,sh.601398,sh.601601,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601728,sh.601857,sh.601888,sh.601899,sh.601919,sh.601985,sh.601988,sh.603259,sh.603288,sh.603501,sh.603986,sh.688012,sh.688041,sh.688111,sh.688981
sh.600028,0.0,12.47088666392144,3.919499513820658,7.220544062958557,12.514482859238852,7.207956488555175,7.177108641926637,6.741859018213526,6.1187362757533155,4.475015339170503,7.193119636338175,4.87339169147095,6.319427011360467,5.004595433907833,6.934459987986342,5.899077590823457,9.380398986642088,4.655062664858302,6.301261537531242,8.254216229619109,6.082525605407311,6.326644953260571,5.763461970841609,24.314148107357518,5.103344382176864,7.191571843831032,8.834960958997295,9.121335950546742,6.887950977617824,5.0803816933626305,6.307909345894566,7.8490069013056125,20.328528910462595,12.605840866288565,4.975010951965558,3.907507808726549,6.722723804264246,10.14829329298076,8.134080365405204,16.679693229103382,4.478991953831207,6.208684624003455,4.8212085426141265,7.590926093234203,7.039734628850949,7.049830770516718,5.11979873755932,6.367497271326617,7.0643613034706485
sh.600030,12.47088666392144,0.0,7.416405358984022,6.163159604832847,10.176013687634715,6.855290373284329,7.606032811765013,10.498264413496633,8.042416712003105,13.454379525290774,11.285971672508419,11.05379387641051,11.970169510727,10.761690527554867,8.388438245589283,11.954627839729183,10.849828877275934,11.110161042047693,11.871554161535155,4.536774028010386,11.719159730075052,7.422477368377821,12.093858099587667,12.343178860363206,6.005202754706342,14.528648049573617,5.272703560598579,14.205170550731776,8.91172533157114,10.520649614098522,10.2094609959353,9.271071445170094,7.378867651327358,5.073551838343766,9.689698033609735,7.539271487198359,10.9949146052047,5.81722043060333,4.129501739154409,11.003931275111848,17.194085567052536,6.57955028807847,10.723382117510445,11.985511778840433,11.739401423974217,11.798181489515866,10.252445382160642,11.641718574465166,9.559679680940604
sh.600031,3.919499513820658,7.416405358984022,0.0,3.0733270190605064,10.091323509082404,5.757392733942121,2.9049610950045013,4.4672503934581025,2.94493519069124,3.448865615227485,4.743976821172247,2.80034555033781,4.880430478043815,3.154951679906975,3.769542187561082,4.211186861665949,8.784637043445565,3.5170620490914777,4.765097255728217,4.717051651314913,4.629191904627582,2.907860546083459,4.61311963075483,25.45193119690888,2.5481041602466226,9.53040582629634,8.491177832801924,11.454237553238052,2.579475744842173,3.0612708347051587,3.0902464671701484,7.196554741463849,15.358268208171372,10.72056980089004,4.164900756976066,3.725154014646786,4.8116058342227745,6.581575025406625,3.8496251387568883,11.811108713701957,7.982155483396296,2.5542478927023473,3.3401543957434363,5.29966609521281,4.874284570517171,5.00347824057704,3.1058210789634213,4.748235236957261,3.2059425031488162
sh.600036,7.220544062958557,6.163159604832847,3.0733270190605064,0.0,11.214546542816496,6.529291295009728,3.203294261268708,3.971821558964018,2.9517348358548903,5.17713592136285,4.527013207470428,4.171315873665866,4.868556795272249,5.082309655452857,3.3898153056374696,4.746995552663917,6.521388819399164,4.413797770371529,4.911196061220508,5.792114548137448,4.633614445597376,1.8390666597872574,4.7891624813709965,31.901143750409908,4.237483718198266,8.992922504643284,3.228962595183202,10.750784001873605,3.3560224039863913,4.164876670872152,3.9351603017971084,9.089869322010475,15.468649125647444,8.566217614164643,5.392392804272313,3.668225704868761,4.148583216539123,5.268077508141121,2.4260941437765267,8.57056723288995,5.530148119269113,3.4567045017123275,4.5044673766203545,5.6234495106673545,4.505433097620844,4.675075318253209,4.099205106970609,4.651183549245289,3.510843286628019
sh.600048,12.514482859238852,10.176013687634715,10.091323509082404,11.214546542816496,0.0,6.52607735509662,11.375287060117458,13.331492736011127,11.62391974597665,13.67276028503316,13.365071886069169,12.694540997270812,13.955998171914363,10.844220299116877,11.937317495309415,13.843265362571023,16.88767154291982,13.147385790500485,13.90295770635451,5.8916976728015396,13.660668155283792,11.29727982439488,13.831659408303667,7.193964460722537,7.058551901122081,19.48083614230274,12.077050445070185,13.194324570115729,12.329740476652391,13.195245579958822,12.86632934169758,6.432669197392203,8.582228557538,10.329678099409188,14.178610324579857,11.752896121460969,13.449431681788752,10.85918186261215,9.554843423307306,19.273108937339362,14.473590902284428,9.55019200020555,13.13778403327813,14.204543233918397,13.767821390499451,13.863947598740708,12.823239839936887,13.73549183647063,12.268550676520897
sh.600050,7.207956488555175,6.855290373284329,5.757392733942121,6.529291295009728,6.52607735509662,0.0,6.773506020376144,9.929648296423506,7.81357981185864,8.759209540631895,10.241315687570724,8.937193427438386,10.317137556619654,5.622841685436606,8.990311654233741,10.011893860828176,16.308061296671298,9.135809750329594,10.378793034590231,5.459615483482502,10.15539329677122,7.22587158319088,10.037561741867181,22.270450607681976,4.204621968378397,13.079071749647746,9.578633002371822,15.45168894616252,8.077020657299213,9.559332712556277,9.261457965778698,3.700376740314754,11.98592470892542,11.010531863002566,9.943754193370307,7.731218777375712,10.09586334396636,6.573286180253933,6.541478188273672,15.626330056946697,9.803446856756919,4.831736955629337,9.121364945156165,10.834496946788702,10.338482302779468,10.260545333508292,9.281251684372046,10.276717292381157,8.753717597417747
sh.600089,7.177108641926637,7.606032811765013,2.9049610950045013,3.203294261268708,11.375287060117458,6.773506020376144,0.0,2.030753825295692,1.6054921169363852,3.5454641584258924,2.1155160449780634,2.156713295232968,3.1280690088750536,3.3938585056703303,1.8305070930862999,2.8205789475774,4.77820819121539,3.0159498117789574,2.847595574277637,6.250067327226379,2.830503647813238,2.354354245869714,2.9771123774930706,30.81169665045079,4.042283944417302,8.072736144100508,4.414436811429066,7.500155389306903,1.861658552382359,2.433603228727584,2.257644616404617,10.615169313159981,16.64181501492231,7.561086990056016,4.0095266555472575,4.55792368495275,1.8187624985787918,7.3774292887621815,3.8320477261112975,9.127133951024412,7.651671503002903,2.8155556519808496,2.6419651513250804,2.887366452181021,2.633347885601734,2.612410968259347,2.1879660037101245,2.61915447463364,1.8389023822105695
sh.600104,6.741859018213526,10.498264413496633,4.4672503934581025,3.971821558964018,13.331492736011127,9.929648296423506,2.030753825295692,0.0,2.5067101105052303,3.885146976967543,1.4378230164044705,2.519178239321604,2.1994028489660225,4.575659116971296,1.6594886532841968,2.198064325338206,3.1228216206424126,2.971312890635807,2.1244178871983883,8.269541708692152,2.06312574638522,2.7549090760684845,2.3010229391352457,32.74308932111542,7.004054042283536,6.613998924721343,5.1199257266470894,8.269442662253795,2.420395104755235,2.186719349617088,1.960429932954747,12.40995792075189,17.762089622911905,8.086619782052582,3.1476600983035214,4.651666557229956,1.0064486892697677,9.120970628909856,5.73684295179473,6.8074975184468265,9.255158944062863,4.270086418745257,2.523846683124534,2.028921233920888,2.004136186866762,2.011865616034885,2.2479550249252562,2.0245308613569537,1.8342626309477765
sh.600150,6.1187362757533155,8.042416712003105,2.94493519069124,2.9517348358548903,11.62391974597665,7.81357981185864,1.6054921169363852,2.5067101105052303,0.0,3.078789500386522,2.457598597149683,2.0676589945665436,2.606205971720029,3.6827556096699743,1.871983051629845,2.6128084861771304,5.654706633736029,2.7505813268348285,2.6218483281526455,6.709562842190411,2.5469807437587244,1.4982734299612597,2.728538808629139,31.014607358945828,4.192140968502949,7.561413606794791,6.410386433616725,11.896471072474718,1.7378761585982254,2.2838595943294813,1.9143140722244454,10.298839255969831,16.19573149147774,7.667960589414585,4.129996621649901,3.6234104086748182,2.1439187448628285,6.664315570107643,4.213001639659116,9.002287492532133,6.536387170921718,2.9691900082598113,2.4016726939244792,3.1117884249697467,2.3835102917653295,2.3946064041196027,2.045273261387913,2.4884732185502,1.7963419698639342
sh.600276,4.475015339170503,13.454379525290774,3.448865615227485,5.17713592136285,13.67276028503316,8.759209540631895,3.5454641584258924,3.885146976967543,3.078789500386522,0.0,3.4116899369746125,1.9067372519687464,2.666466335940432,1.9697734194771321,3.960767832167674,2.59220787543321,8.583518043968585,2.115582237813398,2.8604036680947655,8.480215009226734,2.8417982817622063,3.8493182357069617,2.4611878511571184,28.430837964660363,5.307270871362022,7.329034545506921,8.461063241520016,7.952219750103657,2.1069586001951324,1.975253564774422,2.3229909841025087,10.522691820878062,21.554659887900367,8.815946753897979,3.698307154184259,4.635888561982712,3.5969241612424545,9.657538469435709,7.195464455771223,11.560154311729876,8.990309305079537,4.0313662710316365,1.868360664559171,3.7974783110930934,3.1283043334521654,2.9485016480697945,2.2550919510869374,2.782321227916965,3.1105716111085355
