code,sh.600028,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600089,sh.600104,sh.600150,sh.600276,sh.600309,sh.600406,sh.600436,sh.600438,sh.600690,sh.600809,sh.600887,sh.600900,sh.600941,sh.601012,sh.601088,sh.601166,sh.601225,sh.601288,sh.601318,sh.601328,sh.601390,sh.601398,sh.601601,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601728,sh.601857,sh.601888,sh.601899,sh.601919,sh.601985,sh.601988,sh.603259,sh.603288,sh.603501,sh.603986,sh.688012,sh.688041,sh.688111,sh.688981
sh.600309,548.8546153808803,228.46074093362932,475.2203315843982,513.7486250134681,337.877648205579,449.7109699737139,325.1322766894206,341.6087841614581,242.53598001413215,399.49938175016445,0.0,295.681008491217,226.96201922353598,549.1295293506212,252.25783243342977,298.50545489651,309.7712448457502,380.2316656309243,364.37879809584484,353.7420028478542,450.46383209875626,396.2366683048967,472.43136559093,564.7757002594427,449.7192524180143,623.8109476598393,283.3551485525768,492.34548721798984,325.68088868610255,270.05719628197744,182.75478430019058,515.3704480494014,403.9947826255058,271.6142379389274,640.2756280577478,376.2761529049744,265.95355948511616,390.1648325025281,195.10236526036294,419.5692505076071,620.755108611404,246.38754625114453,239.36234428581486,285.0614746181749,330.26016661573055,394.33343174667186,392.38227166715444,224.94744142717263,413.39917920141
sh.600406,490.2979600042286,240.93488368637364,351.5192041855324,519.84274634349,381.01922541525477,459.21106222500686,378.89458292468316,583.4940967682287,575.6291518952036,353.5416129407586,295.681008491217,0.0,255.51248534521983,424.8791896848123,280.02132768390055,449.7672427559783,385.53680990618517,501.0615826864055,360.2445769726856,301.80204831218913,373.41178875522337,329.25004599582724,322.80507815930844,439.9418522427734,321.2987433438485,746.6279227129507,541.0997396365455,556.5933333739547,251.2263638721768,261.66864457869394,266.991281644151,505.59199450841254,414.7988580711259,714.9392301705423,376.93932418176877,455.16681337994953,565.0916479833373,387.3431439395931,261.2119707443645,467.28641178364165,513.6130155120662,370.8088627210347,260.7738566291994,327.7021288022176,478.3433928629209,547.1250765163014,263.0969833080219,296.15018791070247,420.9378737271011
sh.600436,471.93937113322994,289.6202744821434,408.9538517689055,590.1364409919082,305.0013796727656,498.689737277472,245.0837513594212,446.1474417193617,424.73948126531246,455.35740821700676,226.96201922353598,255.51248534521983,0.0,380.16473465258963,230.23479321835106,291.8916366115256,243.11899826226116,312.1797216374314,300.3860011678106,233.34677723979695,418.0287355769344,392.86240230340604,371.6270197570891,469.6931120317792,460.0631812705398,773.2330446754402,428.6748494626877,592.8579257216238,338.97239129615485,309.25525390287834,203.789559361384,521.6941004414546,487.1197470334935,626.9056118651403,508.38649045022595,416.5431232482839,364.90068203023185,396.5947724433067,185.76533252120132,492.2514485204296,551.7916330834784,248.7541988095162,251.82998741941032,202.82751130133184,360.17377701092687,378.57174825297784,331.2357899656842,196.48448704946438,345.4731307965747
sh.600438,570.0836915543383,520.3728357884759,501.70507743791615,678.2117133317274,514.4963088458053,684.7811979518455,463.7183058610591,749.9333102535468,608.0059698672384,419.0287791287767,549.1295293506212,424.8791896848123,380.16473465258963,0.0,425.6829902909806,490.3221116040889,532.4669957528872,509.18795729898295,441.548714778104,287.6368756964789,471.7414169521997,436.0308098384571,456.629365643683,428.7948389286846,578.6526227708576,833.3878147451633,652.7434441119829,661.3223018020644,441.06571033324735,512.4500706962967,470.03638365584624,491.3368486062462,474.23739203712444,832.1260130061416,399.67525344542895,547.5006607803844,747.2978203444025,449.3705643916081,445.6274836803855,526.9440353170514,557.6482451910928,576.0813256041718,541.3594482315075,467.13575628714796,665.2744197416857,603.6842222054767,474.7035556730191,435.4394525285248,368.953006555262
sh.600690,624.9133951207481,230.78676603334137,415.27651891977797,545.9316352325205,260.59344658090265,515.1051571904306,223.42395592689275,227.64245561652973,508.60492460306796,412.7035243165344,252.25783243342977,280.02132768390055,230.23479321835106,425.6829902909806,0.0,385.64457177871617,251.84283861073163,528.8400347636061,441.31184628203414,286.3112403917439,482.00857304269095,438.4828545639577,468.9016344581917,531.6042640732672,320.08759077240506,839.4365316649059,436.96414484930756,626.0461028256668,285.8931108142415,302.4557607124884,194.06794152433497,547.9504756951768,458.44735264460985,418.79677538103874,712.3412561373206,477.89150622816067,302.8028618972018,444.72358991439665,209.34330657288336,519.7652947246474,640.4711102972403,193.24401341392297,266.3252475132749,204.03083641381815,245.07413595915324,273.58143463610753,272.0654102705058,208.52250166260075,323.8372535625228
sh.600809,456.9322752664972,374.5240837647823,494.2067191171908,313.567898308512,379.6447730980442,313.2346700592632,272.5197057917093,296.9437724047744,338.5113243639573,478.2756250055912,298.50545489651,449.7672427559783,291.8916366115256,490.3221116040889,385.64457177871617,0.0,221.13107834230027,311.0536443557113,306.1082388362695,351.30991981271546,342.53404661860037,278.93351351026746,359.71719312053915,467.89753862890524,653.1329954142715,461.7417906235101,301.7334143272717,450.3799762303721,388.267843513706,504.74389970550305,349.0298504631975,407.7333957226086,248.64061005383843,234.83490659981214,416.62986359573136,331.513552322882,238.3681826447994,266.8301342619387,286.59944833726536,280.3346804152633,482.7397858311483,237.93933695264656,297.24392269474885,300.3564444916443,249.91597848188866,302.80109885469267,566.0314282900204,250.97980549842282,356.9477214527475
sh.600887,719.3293942260971,262.4927137536533,630.3085640522411,524.8183774711592,258.3984954564915,634.1318667815451,163.85928768841407,239.17571303198193,423.4982000310308,722.4936406471061,309.7712448457502,385.53680990618517,243.11899826226116,532.4669957528872,251.84283861073163,221.13107834230027,0.0,520.8123116202369,502.5143989751882,244.86950559943034,559.9235055566159,524.5498857407387,541.564193272103,636.4031823255679,700.109529488181,829.19732530841,345.5117037230319,620.6761965674758,267.7980158772217,417.7113974757029,276.8290746939835,593.4569489018497,370.7718489220295,369.39222504925084,732.4477856496015,521.3200877443013,194.76569357541086,445.2452183137652,324.0058544569169,489.4988692712096,741.8227695994942,176.90428362411814,358.9633877523897,178.84675875752367,162.1808807219038,199.3602987040163,538.4349507517161,212.68035212803966,380.53786728426604
sh.600900,328.50473658463915,546.2907735048052,434.4766546019745,564.8243674215502,575.3422539169903,396.2213431287696,522.9580967575749,595.0663799252519,382.6737493976426,350.8079551964851,380.2316656309243,501.0615826864055,312.1797216374314,509.18795729898295,528.8400347636061,311.0536443557113,520.8123116202369,0.0,245.0460151585224,527.1879996291043,330.0287127872305,424.6968894373777,346.20029939252873,446.624029862715,628.686080902812,586.2157145718816,439.9301635792581,462.59675725006053,563.7101371877831,803.1530592975274,455.7627866491236,520.0315249137158,375.8542367787264,526.5696535808062,390.5468691695497,302.7819600210526,525.3639722712422,399.9348352842132,353.15136918468295,265.69941510539246,447.68958936654764,633.6361429223851,389.3095842854075,483.8608702609114,585.291759013507,653.9139366025261,564.3316191747763,473.02955245284517,581.7780021379309
sh.600941,254.86280263253127,447.40004109705984,254.18407317955655,363.7055352715542,517.4619643527158,253.19910297163014,506.8427773077516,564.7300648669942,392.81596026635293,249.06509789171457,364.37879809584484,360.2445769726856,300.3860011678106,441.548714778104,441.31184628203414,306.1082388362695,502.5143989751882,245.0460151585224,0.0,396.12595462167786,177.17987284003334,241.55545499868722,200.2929688837463,330.26853620047245,382.7103370370446,555.7279722861628,421.0302776394652,371.74608804388413,513.3100171849094,583.0426968441186,382.36506230961896,344.3526367923616,261.2542846640384,572.1591010522657,227.46029415699363,167.15144292330478,504.27246032671746,278.6174872159191,293.94984948035665,187.32601350196407,346.2400000885387,577.1694513280531,312.5401921172385,446.72761600421234,594.3934752073632,620.9705494665474,359.63837109996257,414.80921436883295,412.7507661805812
sh.601012,645.9851804393668,297.98154876116223,445.60520344410224,722.0652069258764,243.70825458838604,516.2151781749919,231.76499946794712,347.09216166721075,465.74575876323513,487.1688485555409,353.7420028478542,301.80204831218913,233.34677723979695,287.6368756964789,286.3112403917439,351.30991981271546,244.86950559943034,527.1879996291043,396.12595462167786,0.0,504.00113856726784,516.3002812762037,532.6199493231899,574.9759063598823,421.4621775083593,763.5373692765702,426.70777442113837,696.2121785330887,327.4835667557251,402.8367549376496,281.8629247823772,604.7122831009278,444.03086175929235,453.827656386894,545.5462410503242,499.68222268067575,357.7897047516967,511.995680206759,301.5711674662695,578.4387957564842,640.9686091562486,214.20517726372515,409.55777552059885,274.9071223980998,260.05021704147833,248.53608964850463,317.65483303455994,259.37088615394066,312.4463241362825
sh.601088,204.46604366159903,504.0165063289401,197.0477069441462,315.4757689849741,557.5974251651952,254.95577957551012,524.5651785276843,677.2778901587266,512.1374983480193,224.53916927686055,450.46383209875626,373.41178875522337,418.0287355769344,471.7414169521997,482.00857304269095,342.53404661860037,559.9235055566159,330.0287127872305,177.17987284003334,504.00113856726784,0.0,183.3288889052463,147.68397023037505,249.79910599227753,325.21386400561744,480.1271255304607,497.6793357571391,308.6278286994195,543.7621918786374,598.9083037311547,459.5892797457832,277.19390990369044,245.30802480385717,685.3124626145882,165.85637353512774,188.76991544026708,580.030218795567,239.08230611613445,397.10095675845594,221.89938242009168,254.13484807632707,644.4686830408095,419.7288057579185,503.36629989639954,639.0989842907398,708.6456005083448,399.1825404595544,467.45039622514025,452.02359170864366
sh.601166,298.45770988796284,400.7623581807204,243.09222111918845,167.02481313190734,479.2748748451041,194.9660840352145,498.7809693411045,618.7828234704996,437.9907080545813,329.59854416075325,396.2366683048967,329.25004599582724,392.86240230340604,436.0308098384571,438.4828545639577,278.93351351026746,524.5498857407387,424.6968894373777,241.55545499868722,516.3002812762037,183.3288889052463,0.0,227.13715718897163,265.92137566667657,262.05972689011605,388.8801327694578,313.1607218514671,237.0598342557862,417.25500262220737,461.277525255224,424.3181936929945,177.0378678863508,130.70188309169652,452.5251263659822,216.9059844728576,228.5032938617876,526.082549833676,182.20325742373754,302.90130553837326,222.71868858800926,280.35925068911445,550.7091221570204,323.7233864154731,420.85648770728073,575.6429457295131,636.3660634323574,293.0527600310061,395.2387023265091,338.3009885650876
sh.601225,269.45571318535144,423.8600853624002,182.37784396005443,348.3148222544807,524.0119124183448,314.7751431882241,530.9428063876016,715.1345306872316,533.4508655661538,201.37499315025843,472.43136559093,322.80507815930844,371.6270197570891,456.629365643683,468.9016344581917,359.71719312053915,541.564193272103,346.20029939252873,200.2929688837463,532.6199493231899,147.68397023037505,227.13715718897163,0.0,316.6745455147447,268.1556548199706,641.8465354048402,568.833045328267,455.4972629434525,376.86570816126886,510.73104955208356,373.99931540339605,386.02965112250536,299.0932783611747,741.0998847067589,184.36552880049882,234.60001510424732,642.0283442312365,265.42774097445846,338.05734529076113,264.51231793746854,360.66516622247957,610.0196267873931,368.26275828541594,450.92331286305097,641.7517553205516,709.6194848005302,294.40551734278444,459.9665170792946,461.2093159206283
