code,sh.600028,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600089,sh.600104,sh.600150,sh.600276,sh.600309,sh.600406,sh.600436,sh.600438,sh.600690,sh.600809,sh.600887,sh.600900,sh.600941,sh.601012,sh.601088,sh.601166,sh.601225,sh.601288,sh.601318,sh.601328,sh.601390,sh.601398,sh.601601,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601728,sh.601857,sh.601888,sh.601899,sh.601919,sh.601985,sh.601988,sh.603259,sh.603288,sh.603501,sh.603986,sh.688012,sh.688041,sh.688111,sh.688981
sh.601919,16618747983.0,12461930215.0,9130370060.0,5900969823.0,31097117781.0,21823365768.0,9382856957.0,20863811411.0,15789777690.0,22610327000.0,24125417441.0,20448980425.0,27142598322.0,14661736974.0,15036042932.0,25985333235.0,25407604824.0,22100922028.0,26690833447.0,9493454935.0,26742681801.0,10912318657.0,25226054713.0,73580635693.0,13529872186.0,35032433847.0,7808097657.0,45650888157.0,17456288404.0,23545323074.0,22048953378.0,27059749699.0,35578453725.0,16307245025.0,19316045193.0,12686914742.0,22390714189.0,6967354277.0,0.0,28636467431.0,18405157786.0,7984946429.0,23427406095.0,27465791156.0,25767732479.0,25263903662.0,21971096023.0,26169389119.0,14904291885.0
sh.601985,42910624432.0,39556206912.0,38843039490.0,26859000847.0,65322417677.0,53044391552.0,26818971507.0,20179631386.0,28210262759.0,32946475170.0,22331115870.0,28306267023.0,24062245293.0,36334438076.0,23043262113.0,24849553716.0,7021059899.0,25773158908.0,24562471702.0,40930404185.0,24944231039.0,28444371493.0,25006822763.0,138490223275.0,46964546098.0,15511186686.0,23644072189.0,41327630118.0,29475494804.0,27647225452.0,26863809190.0,68683789332.0,59040448220.0,30437741779.0,21825029796.0,28629978347.0,20441303563.0,35247451509.0,28636467431.0,0.0,52459174228.0,34063315274.0,28049426992.0,17203374971.0,22752450433.0,22821988919.0,28591078744.0,24623646004.0,25259596770.0
sh.601988,8433566665.0,28915154887.0,15471382833.0,16783863431.0,42862864172.0,25962388398.0,15585469356.0,29380261048.0,16566123556.0,18565936316.0,30992040594.0,20357757027.0,34125050652.0,16910380870.0,19676567027.0,31330956835.0,50530551317.0,16403182511.0,32799185340.0,24203827858.0,29636293122.0,15282855022.0,27649135347.0,76225620070.0,19238214961.0,33829307337.0,21375350186.0,32691815183.0,17853049619.0,25117290266.0,23610696568.0,27769084225.0,66924519188.0,33691564726.0,23154504239.0,17016062336.0,28789829353.0,18816359907.0,18405157786.0,52459174228.0,0.0,12431185425.0,24206628105.0,34807519220.0,31395671777.0,32534734344.0,21848123099.0,32310337211.0,13619681521.0
sh.603259,12400064872.0,20138043852.0,3728174986.0,6541967237.0,34335167897.0,22953481798.0,3614260751.0,14208692439.0,7103779769.0,11522907741.0,15909895820.0,10945126676.0,18260377945.0,6740455686.0,9131666600.0,16395473756.0,29071794959.0,11613203054.0,17324329703.0,12389743994.0,16374915448.0,5374209528.0,14985959733.0,80524337380.0,8246928650.0,33065152460.0,16434867208.0,49237328029.0,7336472514.0,13053181487.0,12112457291.0,27154891996.0,49897626248.0,26707735408.0,15489954884.0,10974897105.0,14842799597.0,12096411188.0,7984946429.0,34063315274.0,12431185425.0,0.0,13021937153.0,18963066612.0,16753094380.0,16644671251.0,11424391229.0,17233232627.0,7220397438.0
sh.603288,17461547642.0,39286695030.0,12274775238.0,17013606692.0,50111469995.0,37479456249.0,7694179739.0,7399314290.0,6463144827.0,2943579502.0,5404262340.0,1540112288.0,4091627101.0,6638586474.0,7121137620.0,2841213073.0,23352924934.0,4860211488.0,4138643696.0,27722310999.0,4294671829.0,11901279682.0,3779136863.0,113101943740.0,21364349144.0,25911412980.0,26846970432.0,48074590366.0,3987337105.0,913519657.0,1309603394.0,43303989707.0,64075416678.0,37840076271.0,8894550568.0,16458216334.0,6076149377.0,24209783990.0,23427406095.0,28049426992.0,24206628105.0,13021937153.0,0.0,7066593600.0,4606095403.0,4248547513.0,1320249364.0,3569476063.0,4978298491.0
sh.603501,25092543193.0,42760335655.0,19068436119.0,21503378118.0,55554392180.0,43915996227.0,11270432747.0,4542446233.0,11518798613.0,12680094153.0,2371810255.0,8133829503.0,3687542372.0,16029884505.0,10959464794.0,3522419501.0,10739094041.0,7682528517.0,2385812951.0,32994287690.0,2988902099.0,16220872322.0,3775959254.0,124563578156.0,27465954797.0,20470132150.0,29929694295.0,49020072298.0,9367837886.0,6009064615.0,6253633266.0,52107618081.0,67744508352.0,40681756057.0,8612132100.0,21331522736.0,3353108346.0,30836433996.0,27465791156.0,17203374971.0,34807519220.0,18963066612.0,7066593600.0,0.0,2213260859.0,2516906594.0,7111694592.0,3306442510.0,7768362111.0
sh.603986,24003163434.0,41094208224.0,16784298977.0,19506130118.0,53567053247.0,41462059022.0,9484245983.0,3574710093.0,9408542769.0,8602873860.0,772675379.0,5901708870.0,1619240929.0,12073080301.0,8999121245.0,1418467941.0,16988375918.0,5966332630.0,1169756554.0,31232270088.0,1036351307.0,14318117138.0,1590496914.0,121412755847.0,24915894117.0,21890303781.0,28409899494.0,49838533267.0,6846567015.0,3990753311.0,4392821844.0,49551594758.0,66391872956.0,39067140116.0,8765057555.0,18101012373.0,1833623249.0,28560050564.0,25767732479.0,22752450433.0,31395671777.0,16753094380.0,4606095403.0,2213260859.0,0.0,823746280.0,5035363936.0,1472286987.0,5894146780.0
sh.688012,25535355325.0,40586033003.0,16917729750.0,19256684972.0,53484756699.0,41703902998.0,9260447584.0,3831389284.0,9499934710.0,10109622597.0,1320808192.0,5814872079.0,1536177487.0,12749437998.0,8792853150.0,832559328.0,17761439135.0,6946925409.0,971075585.0,30425660343.0,1677027491.0,14130818715.0,1696145527.0,123158746854.0,24881970567.0,22735068880.0,27707997463.0,49640005270.0,6591610837.0,3236754828.0,3792532469.0,49992343789.0,65825014232.0,38405998096.0,9563686542.0,19416364701.0,2106885914.0,28393545973.0,25263903662.0,22821988919.0,32534734344.0,16644671251.0,4248547513.0,2516906594.0,823746280.0,0.0,4307896510.0,832655434.0,5958369605.0
sh.688041,15028703690.0,37656626362.0,10950421391.0,15747367581.0,48765239666.0,36431031438.0,6438051417.0,7097109437.0,5221306539.0,2303732278.0,5383457615.0,1336557459.0,4746582384.0,6641481187.0,5372233563.0,3689364849.0,23602413374.0,3902768527.0,4520919861.0,26166284731.0,4821218690.0,10750243917.0,4464868528.0,108578259122.0,19539317360.0,25770732227.0,25841581446.0,47294064355.0,2838154641.0,1179029414.0,1088899895.0,41514484372.0,62819920277.0,36874588022.0,9054652698.0,14750902879.0,5878467470.0,22382445834.0,21971096023.0,28591078744.0,21848123099.0,11424391229.0,1320249364.0,7111694592.0,5035363936.0,4307896510.0,0.0,3907318875.0,4326096342.0
sh.688111,24649964398.0,41479638686.0,16983815003.0,19853295263.0,53749780347.0,41316785595.0,10062355242.0,4949227055.0,9575727176.0,8272501430.0,2133598257.0,5756494252.0,802224742.0,11495811958.0,9784865671.0,623219026.0,19274784792.0,6686671876.0,824534313.0,30996408245.0,1572258285.0,14686997563.0,1775224575.0,122580286783.0,25097580061.0,23006926201.0,28763479544.0,49796671411.0,6914901882.0,3018133703.0,3841879159.0,50427084813.0,66370400958.0,39445897990.0,9715559340.0,19338764518.0,3559125672.0,28684701547.0,26169389119.0,24623646004.0,32310337211.0,17233232627.0,3569476063.0,3306442510.0,1472286987.0,832655434.0,3907318875.0,0.0,6376773114.0
sh.688981,9086178903.0,29569948993.0,6841560629.0,9954389129.0,41591119893.0,30975859955.0,3499054877.0,4302373340.0,2986708735.0,7084624280.0,5325450127.0,3724312724.0,7317910516.0,9124829919.0,3599286478.0,6090007068.0,19900450599.0,4610569678.0,6445095099.0,19728115869.0,4901796923.0,5035635263.0,4912243013.0,95891158801.0,15868374392.0,23561333630.0,18029728778.0,43709332268.0,3507830499.0,5211323794.0,3745438476.0,32895479059.0,55860977041.0,32135915012.0,7089985915.0,10177185983.0,3754374160.0,16474858163.0,14904291885.0,25259596770.0,13619681521.0,7220397438.0,4978298491.0,7768362111.0,5894146780.0,5958369605.0,4326096342.0,6376773114.0,0.0
