code,sh.600028,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600089,sh.600104,sh.600150,sh.600276,sh.600309,sh.600406,sh.600436,sh.600438,sh.600519,sh.600690,sh.600809,sh.600887,sh.600900,sh.600941,sh.601012,sh.601088,sh.601166,sh.601225,sh.601288,sh.601318,sh.601328,sh.601390,sh.601398,sh.601601,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601728,sh.601857,sh.601888,sh.601899,sh.601919,sh.601985,sh.601988,sh.603259,sh.603288,sh.603501,sh.603986,sh.688012,sh.688041,sh.688111,sh.688981
sh.601857,111.66999999999996,775.6000000000001,462.9299999999999,1493.5200000000002,50.67,216.30000000000007,258.6600000000001,261.23999999999995,1715.7599999999998,2160.5099999999998,3871.92,966.36,12075.39,674.77,83824.53000000003,1088.6699999999998,10053.849999999999,917.8500000000003,1188.2999999999997,5549.660000000001,371.25000000000006,1835.07,516.8900000000001,907.2800000000003,221.23000000000002,2264.8600000000006,70.40000000000002,148.53000000000003,145.56,1368.8899999999999,1613.03,932.9100000000002,203.62999999999994,169.63999999999993,193.39999999999995,135.29999999999995,0.0,3208.4699999999993,444.88999999999993,275.13000000000005,120.99000000000001,214.18000000000004,2054.95,1748.4000000000008,5089.630000000001,4009.65,8194.69,4782.120000000001,11825.33,2865.71
sh.601888,3320.139999999999,2432.8699999999994,2745.5399999999995,1714.95,3188.2700000000004,3424.7699999999986,2949.81,2947.2299999999996,1492.7099999999998,1038.9599999999998,574.8300000000002,2242.1100000000006,8866.919999999998,2533.7000000000007,80616.05999999998,2119.8,6845.379999999999,2290.62,2020.17,2341.19,2837.22,1373.3999999999999,2691.5800000000004,2301.189999999999,3429.700000000001,916.3700000000001,3280.98,3357.0000000000005,3354.03,1839.5800000000002,1595.44,2275.560000000001,3412.1,3378.109999999999,3401.870000000001,3343.7700000000004,3208.4699999999993,0.0,2763.5800000000004,2933.340000000001,3087.4800000000014,3422.649999999999,1134.8799999999997,1460.0700000000004,1872.3999999999996,682.8299999999998,4986.219999999999,1452.3100000000002,8616.860000000002,792.3499999999998
sh.601899,556.56,330.7100000000001,21.82000000000001,1048.63,424.69,661.1899999999999,178.76000000000005,163.25,1270.87,1715.6200000000001,3427.0299999999997,521.4700000000001,11630.499999999998,223.55999999999997,83379.63999999998,643.78,9608.960000000003,472.96000000000004,743.4100000000001,5104.769999999999,85.64999999999999,1390.1799999999996,61.33000000000004,462.38999999999993,666.1199999999998,1819.97,517.4,593.4199999999997,590.45,923.9999999999997,1168.14,488.02,648.5199999999999,614.53,638.29,580.19,444.88999999999993,2763.5800000000004,0.0,155.16,323.9,659.0700000000002,1610.06,1303.5099999999998,4644.74,3564.7600000000007,7749.8,4337.230000000001,11380.440000000004,2420.82
sh.601919,386.8000000000001,500.46999999999997,167.2,1218.3899999999994,254.93,491.43000000000006,19.290000000000006,34.24,1440.6299999999999,1885.3799999999997,3596.7900000000004,691.23,11800.259999999997,399.64000000000004,83549.40000000001,813.5400000000002,9778.719999999998,642.7200000000003,913.1700000000001,5274.530000000001,81.23000000000002,1559.9399999999996,236.91000000000008,632.15,496.3600000000001,1989.73,347.64000000000016,423.6599999999999,420.69000000000005,1093.7599999999995,1337.8999999999999,657.78,478.76000000000005,444.7700000000001,468.53000000000003,410.43,275.13000000000005,2933.340000000001,155.16,0.0,154.14,489.31000000000006,1779.82,1473.27,4814.5,3734.52,7919.56,4506.99,11550.199999999999,2590.5799999999995
sh.601985,232.66,654.6099999999998,341.93999999999994,1372.5299999999997,107.44999999999997,337.29,137.67,140.25,1594.77,2039.5199999999998,3750.9300000000017,845.3700000000002,11954.399999999998,553.7800000000001,83703.54000000002,967.68,9932.859999999999,796.8600000000001,1067.31,5428.670000000002,250.26000000000005,1714.0800000000002,395.9000000000001,786.2900000000001,342.21999999999986,2143.8700000000003,193.50000000000003,269.52000000000004,266.55,1247.9000000000003,1492.0400000000002,811.9200000000001,324.62,290.6299999999999,314.39,256.29,120.99000000000001,3087.4800000000014,323.9,154.14,0.0,335.16999999999996,1933.9600000000007,1627.4099999999996,4968.640000000001,3888.66,8073.7,4661.129999999999,11704.340000000004,2744.7199999999993
sh.601988,102.51,989.7800000000002,677.1100000000001,1707.7000000000005,234.38000000000002,7.080000000000006,472.83999999999986,475.4200000000002,1929.9399999999994,2374.69,4086.1,1180.5399999999997,12289.57,888.9500000000002,84038.70999999998,1302.85,10268.03,1132.03,1402.4800000000002,5763.840000000001,585.4300000000001,2049.2499999999995,731.0700000000002,1121.4599999999998,4.679999999999998,2479.0399999999995,141.67,62.83999999999998,68.61999999999998,1583.0699999999997,1827.2100000000003,1147.0899999999997,10.51,40.86000000000001,25.720000000000006,78.88,214.18000000000004,3422.649999999999,659.0700000000002,489.31000000000006,335.16999999999996,0.0,2269.1299999999997,1962.5799999999995,5303.809999999999,4223.830000000001,8408.869999999999,4996.3,12039.509999999998,3079.89
sh.603259,2166.620000000001,1279.35,1592.019999999999,522.11,2034.7499999999998,2271.2500000000005,1796.2900000000002,1793.7100000000003,292.61,144.7799999999999,1816.9699999999998,1088.5900000000001,10020.439999999999,1380.1800000000005,81769.57999999997,966.2800000000001,7998.9,1137.0999999999997,866.6499999999997,3494.71,1683.6999999999998,241.33999999999992,1538.0600000000004,1147.6699999999998,2276.1799999999994,150.92000000000002,2127.46,2203.4799999999996,2200.5099999999998,645.2799999999999,398.8300000000002,1122.0400000000002,2258.5799999999995,2224.59,2248.35,2190.2500000000005,2054.95,1134.8799999999997,1610.06,1779.82,1933.9600000000007,2269.1299999999997,0.0,260.05000000000007,3034.6800000000003,1954.6999999999998,6139.74,2727.17,9770.380000000001,787.4499999999998
sh.603288,1860.07,972.8000000000002,1285.47,207.87999999999994,1728.2000000000003,1964.7000000000003,1489.7399999999998,1487.1599999999999,190.56000000000003,385.2700000000003,2123.5200000000004,782.0399999999996,10326.989999999998,1073.63,82076.13,659.73,8305.450000000003,830.55,560.1000000000001,3801.2600000000007,1377.1500000000003,197.74,1231.5099999999998,841.1199999999999,1969.63,459.7099999999999,1820.91,1896.93,1893.9599999999994,327.39,110.68999999999996,815.49,1952.0299999999997,1918.0400000000002,1941.8,1883.7000000000003,1748.4000000000008,1460.0700000000004,1303.5099999999998,1473.27,1627.4099999999996,1962.5799999999995,260.05000000000007,0.0,3341.23,2261.25,6446.290000000003,3033.720000000001,10076.93,1101.0100000000004
sh.603501,5201.299999999999,4314.03,4626.700000000002,3596.1100000000006,5069.429999999999,5305.929999999999,4830.97,4828.39,3373.869999999999,2929.119999999999,1195.4399999999998,4123.27,6985.760000000001,4414.86,78734.90000000001,4000.9599999999996,4964.22,4171.78,3901.33,580.9500000000002,4718.379999999999,3254.5599999999995,4572.74,4182.35,5310.859999999999,2824.7699999999995,5162.139999999999,5238.160000000001,5235.19,3720.7399999999993,3476.6000000000004,4156.719999999998,5293.259999999999,5259.27,5283.029999999999,5224.930000000002,5089.630000000001,1872.3999999999996,4644.74,4814.5,4968.640000000001,5303.809999999999,3034.6800000000003,3341.23,0.0,999.67,3102.5799999999995,738.5799999999999,6735.699999999997,2062.6800000000003
sh.603986,4121.319999999999,3234.05,3546.7199999999993,2516.13,3989.450000000001,4225.950000000001,3750.9899999999993,3748.4100000000003,2293.8900000000003,1849.1400000000003,242.21000000000006,3043.2900000000004,8065.739999999998,3334.88,79814.88000000002,2920.9800000000014,6044.200000000002,3091.8000000000006,2821.3500000000004,1540.0099999999998,3638.4,2174.5800000000004,3492.7599999999993,3102.37,4230.88,1744.7900000000004,4082.1599999999994,4158.179999999999,4155.21,2640.760000000001,2396.62,3076.7400000000007,4213.280000000001,4179.29,4203.05,4144.950000000001,4009.65,682.8299999999998,3564.7600000000007,3734.52,3888.66,4223.830000000001,1954.6999999999998,2261.25,999.67,0.0,4185.04,769.2200000000001,7815.6799999999985,1096.3099999999995
sh.688012,8306.359999999997,7419.090000000001,7731.760000000001,6701.170000000002,8174.49,8410.990000000003,7936.030000000001,7933.45,6478.93,6034.179999999998,4322.7699999999995,7228.329999999999,3862.7,7519.920000000001,75629.84,7106.020000000002,1420.42,7276.84,7006.389999999999,2645.0299999999993,7823.439999999999,6359.619999999999,7677.800000000001,7287.410000000002,8415.92,5929.830000000001,8267.2,8343.22,8340.250000000002,6825.799999999998,6581.659999999999,7261.779999999998,8398.32,8364.330000000002,8388.090000000002,8329.989999999998,8194.69,4986.219999999999,7749.8,7919.56,8073.7,8408.869999999999,6139.74,6446.290000000003,3102.5799999999995,4185.04,0.0,3329.7599999999993,3491.8200000000006,5328.979999999999
sh.688041,4893.790000000002,4006.520000000001,4319.19,3288.5999999999995,4761.919999999999,4998.419999999999,4523.46,4520.880000000001,3066.3600000000006,2621.61,846.9800000000002,3815.76,7293.27,4107.35,79042.40999999999,3693.4500000000007,5271.729999999999,3864.2700000000004,3593.82,1387.0700000000006,4410.869999999999,2947.050000000001,4265.2300000000005,3874.8400000000006,5003.35,2517.26,4854.63,4930.650000000001,4927.680000000001,3413.2300000000014,3169.0899999999997,3849.2100000000005,4985.75,4951.760000000001,4975.519999999999,4917.420000000001,4782.120000000001,1452.3100000000002,4337.230000000001,4506.99,4661.129999999999,4996.3,2727.17,3033.720000000001,738.5799999999999,769.2200000000001,3329.7599999999993,0.0,7043.210000000001,1598.5099999999998
sh.688111,11937.000000000004,11049.730000000001,11362.399999999998,10331.809999999996,11805.130000000005,12041.630000000001,11566.669999999996,11564.089999999997,10109.570000000003,9664.820000000002,7953.410000000002,10858.969999999996,917.4499999999998,11150.560000000001,71999.20000000001,10736.66,1523.7599999999998,10907.479999999998,10637.029999999999,6275.67,11454.080000000004,9990.259999999998,11308.44,10918.050000000001,12046.56,9560.470000000001,11897.840000000007,11973.86,11970.890000000003,10456.44,10212.300000000001,10892.420000000002,12028.959999999997,11994.969999999998,12018.73,11960.630000000005,11825.33,8616.860000000002,11380.440000000004,11550.199999999999,11704.340000000004,12039.509999999998,9770.380000000001,10076.93,6735.699999999997,7815.6799999999985,3491.8200000000006,7043.210000000001,0.0,8959.619999999997
sh.688981,2977.38,2090.11,2402.78,1372.1899999999998,2845.5099999999998,3082.0099999999998,2607.0499999999993,2604.47,1146.35,714.8600000000002,1204.69,1899.3499999999995,9209.680000000002,2190.9399999999996,80958.82000000002,1777.0400000000002,7188.139999999999,1947.8600000000001,1677.41,2683.9500000000007,2494.4600000000005,1022.8999999999999,2348.8199999999997,1958.43,3086.94,613.15,2938.2200000000003,3014.2400000000016,3011.27,1496.8200000000002,1234.3,1932.8000000000002,3069.3399999999997,3035.3499999999995,3059.1100000000006,3001.0099999999993,2865.71,792.3499999999998,2420.82,2590.5799999999995,2744.7199999999993,3079.89,787.4499999999998,1101.0100000000004,2062.6800000000003,1096.3099999999995,5328.979999999999,1598.5099999999998,8959.619999999997,0.0
